stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id
EE735,4448,"CITY PARK / HARPER",,  45.429600, -75.616241,,,,,,
EE740,4449,"CITY PARK / AD. 1990",,  45.428810, -75.615257,,,,,,
EE745,4450,"CITY PARK / JOBIN",,  45.430088, -75.616837,,,,,,
EE750,4451,"CITY PARK / OGILVIE",,  45.431454, -75.617722,,,,,,
EE766,0744,"OGILVIE / CITY PARK",,  45.433708, -75.612457,,,,,,
EE771,0743,"OGILVIE / CITY PARK",,  45.433819, -75.612816,,,,,,
EE900,3027,"BLAIR 1A",,  45.430862, -75.608589,,,,,,
EE901,xxxx,"BLAIR STATION",,  45.430813, -75.609131,,,,,,
EE905,3027,"BLAIR 1B",,  45.431122, -75.608139,,,,,,
EE911,3027,"BLAIR STN OFF STOP ONLY",,  45.431587, -75.607841,,,,,,
EE915,3027,"BLAIR 2A",,  45.431240, -75.608307,,,,,,
EE920,3027,"BLAIR 3A",,  45.430874, -75.609039,,,,,,
EE930,3027,"BLAIR 3B",,  45.431248, -75.608574,,,,,,
EE960,3027,"BLAIR 4A",,  45.431866, -75.608063,,,,,,
EF001,0549,"KENDER / OGILVIE",,  45.456020, -75.599037,,,,,,
EF002,0550,"OGILVIE / KENDER",,  45.455822, -75.598930,,,,,,
EF020,8776,"OGILVIE / EASTVALE",,  45.452248, -75.596733,,,,,,
EF030,8908,"OGILVIE / LASSITER",,  45.451202, -75.596512,,,,,,
EF050,7951,"OGILVIE / LASSITER",,  45.450020, -75.595810,,,,,,
EF060,8782,"OGILVIE / NASKAPI",,  45.449558, -75.595703,,,,,,
EF070,7950,"OGILVIE / NASKAPI",,  45.448769, -75.594872,,,,,,
EF080,8700,"OGILVIE / MONTRÉAL",,  45.448021, -75.594696,,,,,,
EF200,8654,"WICK / COXFORD",,  45.452915, -75.611641,,,,,,
EF220,8827,"SWANS / WREN",,  45.453495, -75.614258,,,,,,
EF230,8829,"SWANS / WHIPPOORWILL",,  45.453842, -75.616180,,,,,,
EF250,8830,"SWANS / BLAIR",,  45.453182, -75.618477,,,,,,
EF260,8639,"BLAIR / MONTREAL",,  45.446896, -75.615448,,,,,,
EF265,1789,"BLAIR / MONTREAL",,  45.446922, -75.615242,,,,,,
EF270,8842,"BLAIR / NICOL",,  45.448254, -75.616219,,,,,,
EF280,8843,"BLAIR / NICOL",,  45.448406, -75.616112,,,,,,
EF290,8833,"BLAIR / DAVIDSON",,  45.449791, -75.617073,,,,,,
EF300,8846,"BLAIR E / DAVIDSON",,  45.449879, -75.616898,,,,,,
EF310,8848,"BLAIR / SWANS",,  45.452805, -75.618439,,,,,,
EF315,1783,"BLAIR / SWANS",,  45.453735, -75.619019,,,,,,
EF320,8180,"BLAIR / BRIARCLIFF",,  45.458561, -75.621635,,,,,,
EF330,8865,"BLAIR / MASSEY",,  45.460205, -75.622543,,,,,,
EF340,8886,"MASSEY / REBECCA",,  45.460960, -75.616554,,,,,,
EF360,8181,"DELONG / MASSEY",,  45.460880, -75.613960,,,,,,
EF370,8915,"DELONG / COMBERMERE",,  45.460037, -75.613480,,,,,,
EF380,8919,"DELONG / REBECCA",,  45.458149, -75.612404,,,,,,
EF390,8182,"DELONG / KAYMAR",,  45.456711, -75.610245,,,,,,
EF400,8923,"DELONG / ORIOLE",,  45.454666, -75.609108,,,,,,
EF410,8942,"ROTHWELL / DELONG",,  45.451973, -75.608643,,,,,,
EF420,8943,"ROTHWELL / WICK",,  45.451084, -75.607788,,,,,,
EF430,8189,"LA VERENDRYE / OGILVIE",,  45.452919, -75.597427,,,,,,
EF440,8707,"LA VERENDRYE / OGILVIE",,  45.452988, -75.597847,,,,,,
EF450,2562,"LA VERENDRYE / GATINEAU",,  45.452534, -75.601036,,,,,,
EF460,2540,"LA VERENDRYE / GATINEAU VIEW",,  45.452541, -75.601677,,,,,,
EF470,2542,"LA VERENDRYE / DEERHURST",,  45.453129, -75.603333,,,,,,
EF480,2541,"LA VERENDRYE / GATINEAU",,  45.453217, -75.604202,,,,,,
EF490,2543,"LA VERENDRYE / THOMAS D'ARCY MCGEE SCHOOL",,  45.454430, -75.605255,,,,,,
EF500,8708,"LA VERENDRYE / MELDRUM",,  45.455616, -75.605858,,,,,,
EF510,8188,"LA VERENDRYE / OAKDEAN",,  45.456841, -75.606094,,,,,,
EF520,2544,"LA VERENDRYE / GLENFERN",,  45.457485, -75.605881,,,,,,
EF530,2545,"LA VERENDRYE / KINGS GROVE",,  45.459873, -75.607109,,,,,,
EF540,2547,"LA VERENDRYE / OAKDEAN",,  45.460217, -75.607552,,,,,,
EF550,2546,"LA VERENDRYE / QUINCY",,  45.460739, -75.607582,,,,,,
EF560,8709,"QUINCY / RIVERSHORE",,  45.461243, -75.606209,,,,,,
EF570,2549,"QUINCY / RIVERSHORE",,  45.461411, -75.606049,,,,,,
EF580,2548,"QUINCY / OGILVIE",,  45.461514, -75.603233,,,,,,
EF590,8704,"EASTVALE / OGILVIE",,  45.460831, -75.601868,,,,,,
EF600,8187,"EASTVALE / FILLMORE",,  45.460964, -75.601685,,,,,,
EF610,2551,"EASTVALE / FILLMORE",,  45.460999, -75.596939,,,,,,
EF620,2550,"EASTVALE / FILLMORE",,  45.460773, -75.596947,,,,,,
EF630,8710,"EASTVALE / CASEY",,  45.459614, -75.596313,,,,,,
EF640,8186,"EASTVALE / CASEY",,  45.459351, -75.596008,,,,,,
EF650,4991,"EASTVALE / KENDER",,  45.457752, -75.595116,,,,,,
EF660,2552,"EASTVALE / KENDER",,  45.457085, -75.595062,,,,,,
EF670,2553,"EASTVALE / GRAFTON",,  45.455276, -75.594719,,,,,,
EF680,2557,"EASTVALE / GRAFTON",,  45.455292, -75.594475,,,,,,
EF690,2554,"EASTVALE / HUBBARD",,  45.453884, -75.593971,,,,,,
EF700,2558,"EASTVALE / HUBBARD",,  45.454025, -75.593803,,,,,,
EF710,2555,"EASTVALE / LOYOLA",,  45.452423, -75.593842,,,,,,
EF720,8948,"LOYOLA / EASTVALE",,  45.452122, -75.592987,,,,,,
EF730,8185,"LOYOLA / DE SALABERRY",,  45.452614, -75.590691,,,,,,
EF740,8457,"LOYOLA / DE SALABERRY",,  45.452419, -75.590797,,,,,,
EF745,2403,"SHEFFORD / MONTREAL",,  45.451622, -75.589165,,,,,,
EF755,1088,"SHEFFORD / CANOTEK",,  45.452614, -75.589470,,,,,,
EF855,2559,"CANOTEK / SHEFFORD",,  45.452301, -75.588425,,,,,,
EF860,2560,"CANOTEK / RAINBOW",,  45.452682, -75.586975,,,,,,
EF862,2561,"CANOTEK / AD. 5350",,  45.453945, -75.584702,,,,,,
EF865,8378,"CANOTEK / AD. 5370",,  45.455479, -75.583206,,,,,,
EF870,8449,"CANOTEK / RAINBOW",,  45.452888, -75.586563,,,,,,
EF872,8434,"CANOTEK / AD. 5350",,  45.454144, -75.584824,,,,,,
EF875,8406,"CANOTEK / AD. 5369",,  45.455536, -75.583412,,,,,,
EF880,8375,"CANOTEK / AD. 5420",,  45.457150, -75.581635,,,,,,
EF882,5661,"CANOTEK / AD. 5480",,  45.458916, -75.582848,,,,,,
EF885,8395,"CANOTEK / AD. 5510",,  45.457443, -75.584351,,,,,,
EG001,1920,"REGIONAL ROAD 174 / MONTRÉAL",,  45.451210, -75.584732,,,,,,
EG002,8757,"MONTRÉAL / REGIONAL ROAD 174",,  45.451138, -75.584862,,,,,,
EG003,8728,"MONTREAL / REGIONAL ROAD 174",,  45.450825, -75.585114,,,,,,
EG004,2369,"ST JOSEPH  / REGIONAL ROAD 174",,  45.451763, -75.582191,,,,,,
EG005,1949,"MONTRÉAL / SHEFFORD",,  45.450161, -75.587860,,,,,,
EG006,2461,"REGIONAL ROAD 174 / ST JOSEPH",,  45.452045, -75.582512,,,,,,
EG007,5682,"MONTREAL / REGIONAL ROAD 174",,  45.451847, -75.582420,,,,,,
EG010,1539,"MONTREAL / SHEFFORD",,  45.449856, -75.588692,,,,,,
EG020,8702,"MONTREAL / SHEFFORD",,  45.449928, -75.587723,,,,,,
EG030,2563,"MONTREAL / MISS OTTAWA",,  45.448380, -75.592079,,,,,,
EG040,7952,"MONTRÉAL / SINCLAIR",,  45.448624, -75.591026,,,,,,
EG045,7953,"MONTRÉAL / LAPORTE",,  45.447498, -75.593575,,,,,,
EG050,8703,"MONTRÉAL / OGILVIE",,  45.447025, -75.595070,,,,,,
EG060,8649,"MONTRÉAL / OGILVIE",,  45.446632, -75.595421,,,,,,
EG070,2564,"MONTREAL / AD. 2038",,  45.446293, -75.596779,,,,,,
EG080,2566,"MONTRÉAL / BETHAMY",,  45.445564, -75.597977,,,,,,
EG090,2565,"MONTRÉAL / FOXBOROUGH",,  45.445518, -75.598885,,,,,,
EG100,8650,"MONTRÉAL / PARC MARQUIS PARK",,  45.445278, -75.600388,,,,,,
EG110,2567,"MONTRÉAL / BETHAMY",,  45.445042, -75.600250,,,,,,
EG120,2571,"MONTRÉAL / ELMSMERE",,  45.445278, -75.603043,,,,,,
EG125,2572,"MONTRÉAL / AD. 1777",,  45.445690, -75.607040,,,,,,
EG130,2568,"MONTRÉAL / ELMSMERE",,  45.445168, -75.603851,,,,,,
EG135,2569,"MONTRÉAL / AD. 1777",,  45.445499, -75.606804,,,,,,
EG140,2573,"MONTRÉAL / BECKENHAM",,  45.446060, -75.609428,,,,,,
EG150,2570,"MONTRÉAL / ELWOOD",,  45.445900, -75.609978,,,,,,
EG160,8648,"MONTRÉAL / CLOVELLY",,  45.446198, -75.611099,,,,,,
EG170,2574,"MONTRÉAL / BLAIR",,  45.446384, -75.613075,,,,,,
EG180,8647,"MONTRÉAL / BLAIR",,  45.446247, -75.613945,,,,,,
EG190,8748,"BLAIR / MONTRÉAL",,  45.445858, -75.614632,,,,,,
EG200,8746,"BLAIR / SEGUIN",,  45.444927, -75.614120,,,,,,
EG220,8691,"MOWAT / BLAIR",,  45.442486, -75.612732,,,,,,
EG230,8622,"MOWAT / ELVINA",,  45.442913, -75.611160,,,,,,
EG240,8593,"MOWAT / STEEL",,  45.442024, -75.608887,,,,,,
EG250,8642,"STEEL / CROWNHILL",,  45.442043, -75.608238,,,,,,
EG260,8644,"ELWOOD / MONTRÉAL",,  45.445572, -75.610535,,,,,,
EG280,8507,"CROWNHILL / SUMAC",,  45.443794, -75.608704,,,,,,
EG310,2340,"CROWNHILL / STEEL",,  45.441780, -75.607643,,,,,,
EG320,8592,"CROWNHILL / APPLEFORD",,  45.440105, -75.606590,,,,,,
EG330,8645,"CROWNHILL / APPLEFORD",,  45.439621, -75.606461,,,,,,
EG340,8553,"CROWNHILL / DUNHAM",,  45.437263, -75.606674,,,,,,
EG350,8646,"CROWNHILL / DUNHAM",,  45.437057, -75.606880,,,,,,
EG360,8554,"CROWNHILL / BLAIR",,  45.436413, -75.609375,,,,,,
EG370,8542,"BLAIR / CROWNHILL",,  45.436169, -75.609413,,,,,,
EG380,8659,"BLAIR / OGILVIE",,  45.435692, -75.609474,,,,,,
EG390,3556,"OGILVIE / BLAIR",,  45.435493, -75.608124,,,,,,
EG400,5821,"OGILVIE / DUNHAM",,  45.436337, -75.606667,,,,,,
EG410,8658,"OGILVIE / DUNHAM",,  45.436314, -75.605988,,,,,,
EG420,8665,"OGILVIE / ELMLEA",,  45.437550, -75.603088,,,,,,
EG430,1563,"OGILVIE / ELMLEA",,  45.437634, -75.603447,,,,,,
EG450,8664,"OGILVIE / ARÉNA ARMSTRONG ARENA",,  45.438446, -75.601585,,,,,,
EG460,2576,"OGILVIE / AD. 2020",,  45.438354, -75.601189,,,,,,
EG465,2577,"OGILVIE / APPLEFORD",,  45.439518, -75.599045,,,,,,
EG480,8667,"OGILVIE / JASMINE",,  45.440163, -75.597641,,,,,,
EG500,2578,"OGILVIE / AD. 1901",,  45.441277, -75.597214,,,,,,
EG510,3557,"OGILVIE / ELMRIDGE",,  45.442593, -75.597519,,,,,,
EG520,2579,"OGILVIE / JASMINE",,  45.442696, -75.597168,,,,,,
EG530,1975,"OGILVIE / L B PEARSON H.S.",,  45.444393, -75.595734,,,,,,
EG540,8698,"OGILVIE / L B PEARSON H.S.",,  45.444267, -75.595482,,,,,,
EG550,8706,"OGILVIE / MONTRÉAL",,  45.446732, -75.594048,,,,,,
EG560,8699,"OGILVIE / MONTRÉAL",,  45.446060, -75.593613,,,,,,
EG570,8656,"JASMINE / OGILVIE",,  45.442860, -75.596306,,,,,,
EG575,8657,"JASMINE / OGILVIE",,  45.442532, -75.595871,,,,,,
EG580,2583,"JASMINE / BEAVERHILL",,  45.441582, -75.594925,,,,,,
EG590,2580,"JASMINE / BEAVERHILL",,  45.441471, -75.594604,,,,,,
EG600,2584,"JASMINE / ARROWSMITH",,  45.439941, -75.594940,,,,,,
EG610,2581,"JASMINE / ARROWSMITH",,  45.439709, -75.594849,,,,,,
EG620,2585,"JASMINE / OGILVIE",,  45.439823, -75.597816,,,,,,
EG630,2582,"JASMINE / OGILVIE",,  45.439632, -75.597809,,,,,,
EH002,8982,"BEARBROOK / MONTREAL",,  45.452480, -75.575127,,,,,,
EH004,8192,"BEARBROOK / ST JOSEPH",,  45.452076, -75.575005,,,,,,
EH006,8981,"BEARBROOK / LAFARGE ASPHALT",,  45.446480, -75.577370,,,,,,
EH008,5612,"BEARBROOK / LAFARGE ASPHALT",,  45.446793, -75.577324,,,,,,
EH009,2590,"BEARBROOK / PARC HORNET'S NEST PARK",,  45.444336, -75.575996,,,,,,
EH010,2591,"BEARBROOK / PARC HORNET'S NEST PARK",,  45.443367, -75.575386,,,,,,
EH012,2586,"BEARBROOK / WESTPARK",,  45.440422, -75.570358,,,,,,
EH015,2587,"BEARBROOK / PARC HORNET'S NEST PARK",,  45.444744, -75.576416,,,,,,
EH016,2588,"BEARBROOK / PARC HORNET'S NEST PARK",,  45.443214, -75.575508,,,,,,
EH020,2589,"BEARBROOK / WESTPARK",,  45.440285, -75.570183,,,,,,
EH040,8687,"WESTPARK / VALEWOOD",,  45.439190, -75.571648,,,,,,
EH050,8689,"WESTPARK / VALEWOOD",,  45.438831, -75.572968,,,,,,
EH060,1161,"WESTPARK / PARKRIDGE",,  45.437767, -75.573883,,,,,,
EH070,1162,"WESTPARK / PARKRIDGE",,  45.437656, -75.573692,,,,,,
EH080,2592,"WESTPARK / PARKRIDGE",,  45.435719, -75.574142,,,,,,
EH090,8686,"WESTPARK / PARKRIDGE",,  45.435970, -75.574028,,,,,,
EH100,8690,"WESTPARK / PARKWOOD",,  45.435398, -75.572517,,,,,,
EH110,2593,"WESTPARK / PARKWOOD",,  45.435520, -75.572105,,,,,,
EH120,8688,"WESTPARK / HIGHPARK",,  45.437603, -75.570290,,,,,,
EH130,2594,"WESTPARK / HIGHPARK",,  45.437424, -75.570221,,,,,,
EH140,8676,"WESTPARK / BEARBROOK",,  45.438198, -75.568275,,,,,,
EH150,2595,"WESTPARK / BEARBROOK",,  45.438133, -75.567909,,,,,,
EH160,8693,"BEARBROOK / CENTREPARK",,  45.436581, -75.567215,,,,,,
EH170,8692,"BEARBROOK / CENTREPARK",,  45.436569, -75.567116,,,,,,
EH180,8936,"BEARBROOK / CENTREPARK",,  45.434204, -75.566017,,,,,,
EH270,8684,"NORTHPARK / BEARBROOK",,  45.435310, -75.566307,,,,,,
EH280,8695,"NORTHPARK / BEARBROOK",,  45.435238, -75.565948,,,,,,
EH290,2600,"NORTHPARK / BURNVIEW",,  45.435513, -75.564201,,,,,,
EH300,2602,"NORTHPARK / RIDGEBURN",,  45.435776, -75.563423,,,,,,
EH310,2601,"RIDGEBURN / DICEMAN",,  45.435745, -75.561119,,,,,,
EH320,8196,"RIDGEBURN / EASTPARK",,  45.435711, -75.560173,,,,,,
EH330,8195,"EASTPARK / BEECHMONT",,  45.437962, -75.560020,,,,,,
EH340,2603,"EASTPARK / BEECHMONT",,  45.437851, -75.560051,,,,,,
EH350,2606,"EASTPARK / OAKHURST",,  45.438133, -75.557999,,,,,,
EH360,2604,"EASTPARK / OAKHURST",,  45.438095, -75.558037,,,,,,
EH370,2605,"EASTPARK / RED MAPLE",,  45.436985, -75.555038,,,,,,
EH380,2607,"EASTPARK / REDMAPLE",,  45.437008, -75.554878,,,,,,
EH390,2608,"EASTPARK / INNES",,  45.436104, -75.554367,,,,,,
EH400,8952,"INNES / RONDEL",,  45.435619, -75.554504,,,,,,
EH410,1522,"INNES / EASTPARK",,  45.435791, -75.554626,,,,,,
EH420,2609,"INNES / EASTPARK",,  45.434505, -75.557816,,,,,,
EH430,8197,"INNES / EASTPARK",,  45.434395, -75.557640,,,,,,
EH441,8683,"INNES / ORIENT PARK",,  45.433605, -75.560066,,,,,,
EH450,8199,"INNES / ORIENT PARK",,  45.433460, -75.559944,,,,,,
EH456,2610,"INNES / INNES ROAD PLAZA",,  45.432594, -75.562027,,,,,,
EH458,2612,"INNES / BEARBROOK",,  45.432758, -75.562164,,,,,,
EH460,2611,"INNES / BEARBROOK",,  45.431908, -75.563766,,,,,,
EH480,8928,"INNES / BEARBROOK",,  45.431488, -75.565269,,,,,,
EH493,5927,"ARÈNE BLACKBURN ARENA",,  45.429840, -75.564056,,,,,,
EH500,8682,"INNES / BEDDOE",,  45.430328, -75.567764,,,,,,
EH510,8799,"INNES / GRAVELLE",,  45.430393, -75.568047,,,,,,
EH525,1866,"INNES / PEPIN",,  45.427551, -75.574608,,,,,,
EH530,2613,"INNES / TAUVETTE",,  45.428452, -75.572411,,,,,,
EH535,2614,"INNES / TAUVETTE",,  45.428322, -75.573204,,,,,,
EH550,8678,"TAUVETTE / INNES",,  45.428680, -75.572945,,,,,,
EH570,2615,"TAUVETTE / AD. 19",,  45.430649, -75.574013,,,,,,
EH590,2616,"TAUVETTE / SOUTHPARK",,  45.432549, -75.575043,,,,,,
EH600,8679,"SOUTHPARK / TAUVETTE",,  45.432983, -75.574341,,,,,,
EH620,2618,"SOUTHPARK / WOODVIEW",,  45.433372, -75.571434,,,,,,
EH630,2619,"SOUTHPARK / WOODBURN",,  45.432362, -75.569603,,,,,,
EH650,8025,"SOUTHPARK / INNES",,  45.431358, -75.566917,,,,,,
EH700,0765,"RENAUD / ANDERSON",,  45.419662, -75.567177,,,,,,
EH705,0766,"ANDERSON / WEIR",,  45.419804, -75.568039,,,,,,
EI020,8191,"ST JOSEPH / BEARBROOK",,  45.453869, -75.574066,,,,,,
EI030,8990,"ST JOSEPH / BEARBROOK",,  45.453041, -75.576393,,,,,,
EI040,2630,"ST JOSEPH / AD. 1300",,  45.455578, -75.570793,,,,,,
EI050,2633,"ST JOSEPH / AD. 1207",,  45.455769, -75.571007,,,,,,
EI060,2631,"ST JOSEPH / HART",,  45.456329, -75.569397,,,,,,
EI070,2634,"ST JOSEPH / HART",,  45.456814, -75.569016,,,,,,
EI080,2635,"ST JOSEPH / AD. 1360",,  45.458038, -75.565941,,,,,,
EI085,2632,"ST JOSEPH / AD. 1360",,  45.457859, -75.565712,,,,,,
EI090,8194,"ST JOSEPH / RCMP - GRC",,  45.458725, -75.564102,,,,,,
EI095,8193,"ST JOSEPH / RCMP - GRC",,  45.458843, -75.562859,,,,,,
EI100,2636,"ST JOSEPH / AD. 1533",,  45.459751, -75.560890,,,,,,
EI110,2638,"ST JOSEPH / AD. 1533",,  45.459587, -75.560646,,,,,,
EI140,2637,"ST JOSEPH / GOLDEN VALLEY",,  45.460762, -75.553253,,,,,,
EI150,2639,"ST JOSEPH / AD. 1510",,  45.460499, -75.553169,,,,,,
EI160,2640,"ST JOSEPH / FOREST VALLEY",,  45.461327, -75.548805,,,,,,
EI180,8120,"ST JOSEPH / YOUVILLE",,  45.461731, -75.547668,,,,,,
EI190,8100,"ST JOSEPH / AD. 1820",,  45.461704, -75.546623,,,,,,
EI200,2641,"ST JOSEPH / NOTRE DAME",,  45.462563, -75.543938,,,,,,
EI210,2643,"ST JOSEPH / NOTRE DAME",,  45.462383, -75.543777,,,,,,
EI220,2642,"ST JOSEPH / MARENGER",,  45.463165, -75.542519,,,,,,
EI230,2644,"ST JOSEPH / MARENGER",,  45.463356, -75.541664,,,,,,
EI240,8463,"ST JOSEPH / JEANNE D'ARC",,  45.464020, -75.540726,,,,,,
EI241,9058,"RENAUD / PAGE",,  45.429958, -75.516830,,,,,,
EI242,9059,"RENAUD / PAGE",,  45.429813, -75.516708,,,,,,
EI244,9060,"RENAUD / SADDLERIDGE",,  45.429161, -75.518608,,,,,,
EI246,9061,"RENAUD / SADDLERIDGE",,  45.429073, -75.518532,,,,,,
EI248,9062,"RENAUD / PERCIFOR",,  45.427238, -75.523193,,,,,,
EI249,5936,"PAGE / NAVAN",,  45.429943, -75.517418,,,,,,
EI250,9063,"RENAUD / JOSHUA",,  45.426796, -75.523888,,,,,,
EI252,5928,"SADDLERIDGE / ROLLING MEADOWS",,  45.428085, -75.518105,,,,,,
EI257,5934,"SADDLERIDGE / DOVEHAVEN",,  45.426449, -75.517113,,,,,,
EI260,7735,"INNES / PAGÉ",,  45.446938, -75.526535,,,,,,
EI262,5931,"JOSHUA / KEITH",,  45.425713, -75.521584,,,,,,
EI263,0379,"PAGE / BUTTONFIELD",,  45.445183, -75.526306,,,,,,
EI264,0391,"PAGE / INNES",,  45.446415, -75.527283,,,,,,
EI265,3310,"PAGÉ / SILVERBIRCH",,  45.442516, -75.524963,,,,,,
EI266,3365,"PAGE / SILVERBIRCH",,  45.442669, -75.524803,,,,,,
EI267,0392,"PAGE / CREEK CROSSING",,  45.438889, -75.522797,,,,,,
EI268,2081,"PAGÉ / NATURE TRAIL",,  45.438988, -75.522606,,,,,,
EI272,2645,"INNES / ORLÉANS",,  45.444668, -75.532570,,,,,,
EI280,1504,"INNES / AD. 3386",,  45.444801, -75.531425,,,,,,
EI290,2646,"INNES / PATHWAY - SENTIER",,  45.442501, -75.538193,,,,,,
EI295,1089,"INNES / PATHWAY - SENTIER",,  45.442326, -75.537552,,,,,,
EI300,1503,"INNES / INNES BYPASS",,  45.440056, -75.543831,,,,,,
EI305,1735,"INNES / INNES BYPASS",,  45.440052, -75.543304,,,,,,
EI330,2648,"INNES / KEYSTONE",,  45.438084, -75.548706,,,,,,
EI340,2650,"INNES / KEYSTONE",,  45.438053, -75.548393,,,,,,
EI351,1521,"INNES / CLEROUX",,  45.437141, -75.551163,,,,,,
EI360,8198,"INNES / CLÉROUX",,  45.436527, -75.552162,,,,,,
EI390,2439,"ORLEANS / PINEGLADE",,  45.442760, -75.530556,,,,,,
EI395,2445,"ORLEANS / CRESTMONT",,  45.442867, -75.530273,,,,,,
EI400,2651,"ORLEANS / INNES",,  45.443733, -75.532570,,,,,,
EI405,2453,"ORLÉANS / INNES",,  45.444118, -75.532478,,,,,,
EI455,1397,"NAVAN / AD. 2878",,  45.433334, -75.527916,,,,,,
EI465,1396,"NAVAN / AD. 2878",,  45.433102, -75.527885,,,,,,
EI470,2653,"NAVAN / TOPSOIL",,  45.431450, -75.521996,,,,,,
EI480,2655,"NAVAN / TOPSOIL",,  45.431141, -75.521591,,,,,,
EI490,8018,"PAGE / NAVAN",,  45.430813, -75.517944,,,,,,
EI500,8127,"PAGÉ / NAVAN",,  45.431019, -75.517807,,,,,,
EI510,8136,"PAGE / AD. 2738",,  45.432629, -75.519012,,,,,,
EI520,2656,"PAGE / AD. 2741",,  45.432537, -75.518822,,,,,,
EI530,2661,"PAGE / AD. 2650",,  45.433907, -75.519806,,,,,,
EI535,2659,"PAGE / MONPELLIER",,  45.436104, -75.521080,,,,,,
EI540,2657,"PAGE / AD. 2683",,  45.434013, -75.519623,,,,,,
EI545,2658,"PAGE / NATURE TRAIL",,  45.436771, -75.521355,,,,,,
EI611,1738,"MEADOWGLEN / ORLÉANS",,  45.446918, -75.534866,,,,,,
EI612,7733,"MEADOWGLEN / WINDFLOWER",,  45.446575, -75.535591,,,,,,
EI613,7732,"MEADOWGLEN / DU CLAIRVAUX",,  45.445438, -75.539520,,,,,,
EI615,7715,"MEADOWGLEN / WINDFLOWER",,  45.446384, -75.536575,,,,,,
EI616,7861,"MEADOWGLEN / MONTEREAU",,  45.445457, -75.540535,,,,,,
EI618,7731,"MEADOWGLEN / WILLOWBARK",,  45.447716, -75.542809,,,,,,
EI619,7717,"MEADOWGLEN / WILLOWBARK",,  45.447441, -75.542458,,,,,,
EI620,7718,"MEADOWGLEN / MEADOWFIELD",,  45.449646, -75.543213,,,,,,
EI630,7730,"MEADOWGLEN / MEADOWHILL",,  45.450512, -75.543434,,,,,,
EI640,7719,"MEADOWGLEN / FOREST VALLEY",,  45.452477, -75.540733,,,,,,
EI650,7864,"FORESTVALLEY / MEADOWGLEN",,  45.452946, -75.540878,,,,,,
EI660,7729,"FOREST VALLEY / RIDGELEA",,  45.454590, -75.541870,,,,,,
EI670,0823,"FOREST VALLEY / RIDGELEA",,  45.454571, -75.541672,,,,,,
EI680,7728,"FORESTVALLEY / FORESTGLEN",,  45.457184, -75.541969,,,,,,
EI690,7720,"FORESTVALLEY / RIVERMILL",,  45.457588, -75.541809,,,,,,
EI700,0866,"FORESTVALLEY / AD. 1402",,  45.458351, -75.545746,,,,,,
EI710,7721,"FOREST VALLEY  / AD. 1401",,  45.458477, -75.545898,,,,,,
EI720,1736,"YOUVILLE / ST JOSEPH",,  45.461807, -75.549461,,,,,,
EI730,1737,"YOUVILLE / ST JOSEPH",,  45.461708, -75.549156,,,,,,
EI740,7726,"YOUVILLE / AD. 1420",,  45.463615, -75.550514,,,,,,
EI750,7722,"YOUVILLE / AD. 1420",,  45.463779, -75.550362,,,,,,
EI760,7725,"YOUVILLE / AD. 1490",,  45.465218, -75.549095,,,,,,
EI770,7723,"YOUVILLE / VOYAGEUR",,  45.465073, -75.549026,,,,,,
EI780,7863,"YOUVILLE / JEANNE D'ARC",,  45.465908, -75.543510,,,,,,
EI790,7724,"YOUVILLE / JEANNE D'ARC",,  45.465649, -75.543671,,,,,,
EI800,6340,"CREEK CROSSING / PAGE",,  45.438297, -75.522820,,,,,,
EI801,3617,"ORLÉANS / NAVAN",,  45.433823, -75.531105,,,,,,
EI803,3307,"ORLÉANS / DES GRAND CHAMPS",,  45.434612, -75.530838,,,,,,
EI805,6341,"CREEK CROSSING / ROLLING BROOK",,  45.438255, -75.523529,,,,,,
EI806,3306,"ORLÉANS / DES GRAND CHAMPS",,  45.435795, -75.529129,,,,,,
EI807,3618,"ORLEANS / BLUE WILLOW",,  45.435303, -75.529518,,,,,,
EI808,6339,"CREEK CROSSING / ORLÉANS",,  45.437595, -75.526360,,,,,,
EI809,3619,"ORLEANS / BLUE WILLOW",,  45.436432, -75.527786,,,,,,
EI810,6333,"ORLEANS / CREEK CROSSING",,  45.438076, -75.526672,,,,,,
EI811,3305,"ORLÉANS / LONGLEAF",,  45.437550, -75.526955,,,,,,
EI815,6325,"LONGLEAF / ORLÉANS",,  45.437733, -75.527359,,,,,,
EI820,6326,"LONGLEAF / VALLEYWOOD",,  45.438637, -75.530190,,,,,,
EI830,6332,"LONGLEAF / APPLE LEAF",,  45.438503, -75.530235,,,,,,
EI835,6327,"LONGLEAF / SHAKEWOOD",,  45.439957, -75.530907,,,,,,
EI840,6331,"LONGLEAF / MONTCLAIR",,  45.440319, -75.531326,,,,,,
EI845,6328,"LONGLEAF / GLADEWOODS",,  45.441399, -75.530960,,,,,,
EI850,6330,"LONGLEAF / GLADEWOODS",,  45.441319, -75.531204,,,,,,
EI855,6329,"LONGLEAF / PINEGLADE",,  45.441982, -75.529953,,,,,,
EI860,6334,"ORLÉANS / VALLEYWOOD PATHWAY - SENTIER",,  45.439388, -75.527344,,,,,,
EI865,6338,"ORLÉANS / VALLEYWOOD",,  45.439037, -75.527374,,,,,,
